Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG39,OUT035,697.2823530000007
FDU32,OUT049,2093.6480480000023
FDY27,OUT049,2856.7458406666697
NCP54,OUT013,2062.9136103333326
NCZ41,OUT049,2111.022099000001
DRL49,OUT013,1891.5144969999992
FDI05,OUT018,1232.5345083333314
FDY56,OUT045,5475.611328333321
DRC13,OUT013,1938.8717413333356
NCV29,OUT017,2717.837767333345
FDR24,OUT049,1087.4178499999978
FDZ34,OUT018,3310.9179816666815
FDP37,OUT035,2101.937257999997
FDX08,OUT027,4678.270332000005
FDS57,OUT045,2041.5159080000046
NCG18,OUT049,1664.8894929999942
FDK25,OUT018,2957.6833399999946
FDH53,OUT049,1482.4125773333358
DRI59,OUT018,3499.462554666664
FDA52,OUT046,2470.8792313333283
FDT20,OUT010,60.3658666666666
FDE36,OUT019,481.06380300000075
FDI24,OUT017,3124.399659999995
FDB28,OUT018,2916.9552443333287
FDV11,OUT017,3153.7070663333266
FDP01,OUT046,2088.307222333336
FDD34,OUT027,4407.5449553333465
FDJ50,OUT027,1611.56002266666
FDZ44,OUT013,1567.5695069999988
DRO59,OUT035,1210.236866333331
DRB48,OUT045,562.020644333335
FDR21,OUT018,3137.186349
NCE42,OUT010,582.0445793333316
FDO23,OUT046,1459.8918923333372
NCE30,OUT018,2791.276617000005
FDQ22,OUT035,650.2813116666686
FDY01,OUT045,1806.855807666664
FDS08,OUT017,2127.852413333327
FDG28,OUT018,2820.585133
FDQ51,OUT018,699.3463329999998
FDB05,OUT017,3756.4291743333306
FDO56,OUT049,1717.8982696666678
FDE02,OUT018,1220.3359426666684
FDN45,OUT017,4338.378322333333
FDS09,OUT013,705.5793306666677
NCA54,OUT018,2952.3147726666684
FDP09,OUT010,639.7084076666663
FDC53,OUT045,1000.2135853333322
NCM55,OUT017,3244.251427666668
FDL09,OUT018,2218.3723620000014
FDA11,OUT019,331.16226200000017
FDA50,OUT045,1419.887299333332
FDC23,OUT017,3628.012999333341
FDE22,OUT049,2251.3638616666667
FDD23,OUT046,3179.785342666666
NCA29,OUT049,3021.5712886666715
FDK38,OUT046,1825.4260793333353
DRC13,OUT046,1997.657442666666
NCP43,OUT049,2616.134598
FDX28,OUT049,1393.745771999996
FDF08,OUT049,1416.8612383333325
FDZ33,OUT046,2183.0095046666625
FDD10,OUT049,2350.6379706666694
FDO58,OUT017,2300.714067333327
FDI50,OUT017,3082.003735333332
FDO58,OUT045,2483.374077999998
FDX08,OUT013,3676.702953333348
NCK17,OUT010,62.145771999999994
FDF39,OUT035,5036.814728666661
FDU45,OUT010,294.8328849999995
NCJ18,OUT018,1869.7306306666649
DRC27,OUT019,432.88540533333304
DRC25,OUT035,1590.7826239999981
FDU59,OUT035,2314.161008000003
FDU28,OUT035,2960.5573766666666
NCP30,OUT046,747.6978386666649
FDB39,OUT018,778.9005556666658
FDE41,OUT013,1376.400572333328
DRH11,OUT010,177.13054166666677
FDA58,OUT045,3584.5395883333363
FDU50,OUT046,1417.4682259999988
FDM34,OUT013,2016.4596346666672
FDM44,OUT027,2652.197655000002
FDR39,OUT045,2843.9047780000005
FDM25,OUT045,2712.131861333331
FDQ49,OUT049,1997.620823666662
DRH25,OUT018,857.6835599999989
FDM09,OUT027,3935.3174280000153
FDL44,OUT019,472.4794216666653
NCR42,OUT018,377.933602333332
DRL59,OUT046,780.3608770000033
FDX43,OUT013,2404.293683000003
DRK47,OUT010,463.5687983333315
FDU48,OUT018,1364.9499220000014
FDY12,OUT045,865.7497270000001
NCN43,OUT018,1667.294140666667
NCM55,OUT018,2491.3337169999973
FDQ21,OUT027,3682.4876456666507
FDX13,OUT035,4664.601458000002
NCK30,OUT027,6007.411310666678
FDG20,OUT049,2234.478063999998
DRG27,OUT017,743.9460556666686
FDY14,OUT018,4416.332405666654
FDP59,OUT035,1705.4134100000035
FDU60,OUT017,3538.096709333334
NCC18,OUT019,443.29629800000004
DRJ39,OUT017,3047.8559630000073
FDS07,OUT049,1981.1333963333357
FDM08,OUT027,5798.979291666683
FDP51,OUT045,2032.5087436666704
FDU16,OUT035,1290.6244486666646
FDH12,OUT013,1775.6175813333375
DRE48,OUT010,495.30970366666367
NCL42,OUT027,5426.21229733333
FDR21,OUT045,2819.4965500000053
NCW29,OUT035,1795.568278333338
FDO11,OUT013,5396.813898333329
NCM31,OUT049,2307.1357083333373
FDV35,OUT019,388.65631133333375
FDF58,OUT017,811.9031519999976
NCE43,OUT049,2817.0586123333283
FDA02,OUT035,2384.1121753333337
DRL37,OUT010,111.13422633333288
FDR24,OUT018,1198.070480999999
FDW59,OUT049,1209.2869916666727
FDS22,OUT049,672.9495823333359
FDW24,OUT017,877.0450240000029
FDU24,OUT035,1554.4820983333389
FDA21,OUT027,4922.874155333326
FDH58,OUT027,2950.9498826666736
FDW36,OUT018,1733.9717913333316
FDI45,OUT027,4613.067428333317
FDU01,OUT018,3121.3258833333452
FDF35,OUT027,2981.557818333318
FDU43,OUT019,426.4526676666661
FDE24,OUT019,264.02520933333483
FDK50,OUT049,2966.5140673333376
FDG31,OUT045,851.1143333333316
FDC60,OUT045,1895.73344966666
FDL36,OUT013,1647.7296076666612
FDP21,OUT013,3573.591617000009
FDW16,OUT045,1174.6198953333324
FDX02,OUT017,3843.979655000011
FDQ58,OUT027,3655.0611243333406
FDT51,OUT046,1477.6887263333367
FDD59,OUT049,1339.8969776666709
NCM42,OUT018,1586.9076680000005
FDA57,OUT018,556.8451590000014
FDZ48,OUT035,2144.279918666664
FDE46,OUT045,2432.302779333337
NCZ30,OUT019,339.2783640000024
FDB56,OUT017,2960.2244766666568
FDA25,OUT027,2788.991813333338
FDD20,OUT013,2093.6602543333365
FDL25,OUT013,1309.15366266667
NCO18,OUT049,3007.0590680000037
FDJ45,OUT017,700.686810333336
FDR12,OUT035,3112.5861486666736
NCF19,OUT010,126.11583600000017
FDK25,OUT046,3681.0805883333414
NCR17,OUT046,1993.275369
FDC52,OUT046,2430.818045333326
NCA54,OUT017,3320.3690126666843
FDR45,OUT010,571.2220003333347
NCM19,OUT049,2243.977920333331
FDF39,OUT027,5438.627247999978
FDX23,OUT049,1487.254053000004
FDD58,OUT027,2782.3759806666685
FDX28,OUT013,1814.6778480000019
NCD31,OUT013,2589.2795550000014
FDU57,OUT018,2320.0921763333295
FDI27,OUT046,725.0761740000004
NCM42,OUT046,1544.93119733333
FDD32,OUT027,1977.03872633333
FDI34,OUT013,4121.734769999998
NCM29,OUT049,2012.1297153333392
FDG46,OUT018,1810.7318733333273
DRC01,OUT010,123.85211600000007
FDB15,OUT027,5209.23140633333
NCA17,OUT027,3511.0408166666803
FDF10,OUT046,2543.3815223333295
FDR26,OUT027,4456.5067776666465
FDI02,OUT049,1820.0419766666612
NCM54,OUT010,332.50828766666524
FDF14,OUT013,2142.566593333331
FDJ33,OUT010,298.2206973333329
FDM20,OUT035,4808.504140999991
FDC03,OUT027,5639.188401333319
NCX05,OUT046,2106.816462333339
NCM41,OUT027,2863.8121980000055
NCU29,OUT010,442.0212910000004
FDQ59,OUT017,1322.761505000004
FDH46,OUT010,270.01740933333366
FDH09,OUT013,686.6317723333342
NCD06,OUT045,704.6305656666653
FDC15,OUT035,2332.6757963333275
DRD37,OUT027,1197.9084696666619
FDT28,OUT027,3868.4256116666747
FDR28,OUT027,3870.5106753333325
FDT38,OUT017,1202.8087576666646
FDV34,OUT027,1980.558588999987
FDY52,OUT035,1033.7909889999978
FDB34,OUT013,1626.0800109999957
DRL23,OUT018,1594.2780740000026
DRB24,OUT046,1753.9591073333372
FDJ50,OUT046,831.8161203333345
FDQ49,OUT035,1837.0398506666643
FDP20,OUT035,2103.3642893333345
FDV19,OUT027,4392.753098666669
NCR54,OUT045,2948.5452349999887
FDO09,OUT010,714.2569239999988
FDS57,OUT018,2168.1144490000024
FDN10,OUT049,1930.9587083333342
FDV23,OUT049,1881.6373539999997
FDY28,OUT049,3108.4082536666683
DRG51,OUT013,2399.435562333331
FDD45,OUT019,254.7594926666676
NCL18,OUT027,5191.977199333334
NCM29,OUT013,2330.039228333339
FDF17,OUT027,5211.958967000005
FDE22,OUT017,2499.632914
FDQ22,OUT017,549.5724036666675
FDS01,OUT013,3283.229579000013
FDW35,OUT027,922.0830649999981
FDJ33,OUT046,2161.1157813333325
NCF54,OUT035,2882.656557333331
FDE09,OUT013,1303.2546746666628
NCE06,OUT045,2198.1353709999976
DRH49,OUT049,1073.8499556666693
FDY43,OUT045,2769.5282599999964
NCT05,OUT017,4683.708808333324
FDZ34,OUT045,3842.0055580000085
FDL38,OUT017,1778.7202093333335
FDZ31,OUT017,2971.1214033333367
FDR14,OUT035,822.4782753333318
NCN54,OUT049,1291.8817010000032
NCC42,OUT027,4004.6682656666667
FDK08,OUT017,1593.7221309999986
FDP59,OUT013,1619.084672333336
FDV22,OUT035,3161.645621666675
FDD33,OUT035,3705.6630340000056
DRE60,OUT027,7165.078828333345
FDK52,OUT046,4234.650011333324
FDA02,OUT017,1948.0464653333206
FDM56,OUT049,1572.0581086666716
FDE57,OUT035,2403.0785979999996
FDM32,OUT045,1253.1543343333344
NCQ30,OUT027,3193.0957943333296
FDQ27,OUT027,2077.3592510000026
FDT60,OUT027,3229.0378976666716
FDU43,OUT049,4513.806635333331
NCO55,OUT035,1925.5646186666622
FDG02,OUT045,2359.749443666674
FDJ28,OUT013,2985.0554876666665
FDP40,OUT045,1729.9048629999998
FDJ38,OUT045,2958.552209000005
NCC54,OUT017,4241.910560333341
NCZ41,OUT046,2083.052950666664
FDK38,OUT019,348.2899669999992
FDU52,OUT013,2131.7229306666636
FDC40,OUT046,1241.041212999997
NCR30,OUT017,1221.3623843333326
NCN18,OUT017,2104.3552216666653
FDB50,OUT035,1322.6838283333348
FDG04,OUT013,3410.719182333331
FDR26,OUT035,2714.105958333329
NCT17,OUT018,2672.609973333335
FDX35,OUT027,6226.199848666646
FDS12,OUT046,2400.0225760000026
NCZ29,OUT027,3381.8201333333313
FDB38,OUT010,352.6021316666661
FDP12,OUT013,584.0575146666675
FDP22,OUT046,696.3324783333328
FDS26,OUT018,4791.349803999989
FDR52,OUT046,3419.823997333331
DRJ13,OUT046,2404.2714896666685
FDU48,OUT027,4053.380412999996
FDE29,OUT035,1301.326073999994
NCT29,OUT049,1837.2506873333314
DRK37,OUT018,3202.774307000001
FDK55,OUT046,1301.8864556666665
FDR07,OUT046,1653.301244000001
FDO21,OUT027,5492.224148000017
FDK46,OUT049,4459.824680999997
FDB12,OUT045,1790.1919433333326
FDT31,OUT027,4440.165826333319
FDJ33,OUT045,2091.3343929999987
FDC26,OUT027,3196.6944433333347
NCQ02,OUT045,2797.2122239999894
FDP08,OUT010,594.0911206666677
FDB11,OUT027,6270.458903666683
FDV55,OUT013,2638.843926333328
FDW20,OUT049,2283.041516000001
NCJ18,OUT019,366.40749466666585
FDC41,OUT018,1187.209063666667
FDE14,OUT027,2397.5069616666697
FDG35,OUT013,2847.7286893333344
FDF45,OUT035,1218.761325666674
FDS19,OUT027,2375.750836999992
FDS58,OUT019,368.3582886666673
FDA26,OUT017,3822.1314280000024
FDM32,OUT049,1192.7740420000018
FDL45,OUT046,2163.59255733333
FDZ55,OUT049,2749.9015856666683
FDY37,OUT049,2318.354438333339
FDO46,OUT046,2859.1904363333347
FDQ60,OUT046,2049.7862536666703
FDA19,OUT018,1882.2909476666653
FDL15,OUT046,2825.7184510000006
FDM10,OUT018,2806.3370130000026
NCL05,OUT017,594.3008476666681
DRK49,OUT010,72.00405066666643
NCE18,OUT027,6835.743077666665
FDG40,OUT049,521.6620676666668
DRI59,OUT045,3906.4294756666627
FDK28,OUT035,4512.573795666656
NCD06,OUT019,145.45732600000008
FDO11,OUT019,507.28522633333284
FDK27,OUT046,1847.2055069999944
FDT43,OUT027,1593.8619490000042
FDD38,OUT018,1506.5356210000089
FDA16,OUT049,3858.871381666664
FDL14,OUT027,3620.715831333339
NCM17,OUT049,688.6125273333348
FDD20,OUT045,1935.2054026666665
FDA40,OUT045,1328.1400593333326
FDL43,OUT045,1062.8154303333347
FDV15,OUT045,1860.5670033333306
FDE52,OUT046,1387.154352000006
NCL17,OUT010,384.00015000000303
NCJ31,OUT045,3919.4869233333357
FDR60,OUT045,1082.5075749999992
NCA18,OUT035,1552.5912263333348
FDS21,OUT027,1646.0140630000037
FDW09,OUT035,1302.2049300000049
FDL26,OUT035,2630.5891159999983
FDS47,OUT018,1213.899875999998
FDC39,OUT046,3699.0594076666703
FDT51,OUT035,1791.6078780000012
FDK40,OUT035,4569.460857333328
NCG19,OUT045,3421.4929359999974
FDZ07,OUT046,866.545357999995
FDF08,OUT027,2334.646564333333
FDO04,OUT013,792.1599626666684
FDK41,OUT018,1131.3739659999999
FDP15,OUT049,4873.35084166667
NCD43,OUT018,1311.760269666664
NCP18,OUT013,2303.4627116666693
FDZ51,OUT046,1501.3889870000025
DRH13,OUT035,1509.2243433333283
FDF38,OUT045,471.3786323333339
NCI43,OUT045,704.6139206666675
FDM38,OUT027,2096.6896443333353
FDS03,OUT013,1031.8568399999986
DRJ47,OUT017,2767.344436000005
FDT50,OUT010,172.4843673333333
FDV02,OUT046,2670.348472666671
NCG18,OUT017,1588.1305206666696
FDW52,OUT046,3204.2357379999867
FDS40,OUT035,624.3062343333322
FDN31,OUT017,2698.5561993333276
FDA37,OUT045,1713.6238336666654
FDA15,OUT046,4849.823688999987
FDL39,OUT046,2845.422802000002
FDJ53,OUT045,1563.3771863333316
FDX22,OUT013,3456.951224666659
NCZ42,OUT045,3965.9087186666657
FDD56,OUT027,4016.154425333317
FDD40,OUT017,2795.342435666675
FDS50,OUT013,4133.06557633334
NCN14,OUT013,3505.130732000017
FDT15,OUT013,3333.1024376666605
NCS18,OUT027,2642.6778246666695
NCO26,OUT010,253.67201933333266
FDF58,OUT018,771.4413763333336
NCB19,OUT013,1717.9781656666646
FDH26,OUT017,2453.2432989999957
DRB24,OUT027,4561.2637496666675
FDA49,OUT018,1061.497146333334
FDB32,OUT045,1471.507883000005
FDI36,OUT017,3081.7429636666698
NCA17,OUT010,303.91106799999966
FDH22,OUT013,2338.808923999998
NCM26,OUT018,2505.102461000007
FDT15,OUT027,6493.42422699999
FDB16,OUT018,1217.337623333336
NCP54,OUT027,3766.720223000006
FDJ36,OUT013,1621.9132126666675
FDO28,OUT045,1778.0732736666666
FDU09,OUT013,769.167669333334
FDF29,OUT017,2473.2783306666697
FDY08,OUT013,2016.0479483333315
DRJ59,OUT018,358.17376799999886
FDT23,OUT027,1979.097158000004
FDU15,OUT018,479.9241753333324
FDT47,OUT013,1740.705248666677
FDI53,OUT019,529.2610649999993
FDR59,OUT018,4152.392640666674
FDD53,OUT035,615.037188666667
FDY51,OUT017,3844.1993690000063
FDT04,OUT049,555.1007629999998
FDU51,OUT049,3678.057856333339
FDG14,OUT035,2346.522217
NCU06,OUT045,3859.213158999998
DRG25,OUT046,3462.6005376666712
DRH49,OUT035,1240.9468913333346
FDN15,OUT035,2204.304007999995
FDL43,OUT018,713.2415789999977
NCT18,OUT049,3614.3763056666794
NCB31,OUT013,3956.9781213333263
FDK57,OUT035,1966.1562253333375
FDY04,OUT019,474.6510393333336
NCP54,OUT046,2258.8485633333285
FDF41,OUT013,3349.7452183333235
FDM01,OUT045,1739.5966916666655
FDW03,OUT045,1495.6686553333323
FDF28,OUT045,1710.1883056666645
FDY37,OUT017,2468.6443626666655
FDQ03,OUT017,3240.0502296666673
FDP51,OUT027,3665.2267806666514
FDJ40,OUT017,1873.9240610000077
FDC32,OUT049,1085.0154216666685
DRI49,OUT027,2047.1108473333275
NCW54,OUT017,844.4641010000006
FDF09,OUT017,580.7973139999984
FDP45,OUT018,2660.3980916666665
DRJ23,OUT018,2959.3933363333363
FDS59,OUT017,2121.0690210000016
FDY08,OUT046,2295.570762333338
FDX16,OUT049,3084.641413000005
FDY16,OUT018,2362.8820326666687
FDK32,OUT035,2831.8815396666646
FDQ22,OUT013,646.5639283333344
NCC31,OUT018,2099.258522666668
FDG58,OUT049,2397.9020029999997
DRF48,OUT013,2768.5262310000053
DRH36,OUT049,1076.2967706666632
NCR30,OUT035,1249.934081666667
FDB03,OUT019,861.2211773333348
FDZ28,OUT027,4444.056317666651
FDR35,OUT017,2744.798228666676
DRD15,OUT027,6127.642584333315
FDJ33,OUT019,366.7659169999993
FDA56,OUT010,261.44079566666636
FDP56,OUT046,802.5553200000004
NCT30,OUT046,808.2312650000005
FDK15,OUT017,1586.9664803333349
FDH44,OUT018,1787.163663
FDV01,OUT013,2444.2727536666634
DRG03,OUT017,2589.9364776666716
FDG50,OUT027,2517.409774
FDR16,OUT010,811.4603950000005
FDZ60,OUT046,1734.9804783333434
DRG03,OUT045,2510.563130666667
FDS56,OUT018,4359.140185666663
FDU33,OUT045,785.8004630000008
DRD27,OUT035,1544.7314573333385
FDW22,OUT046,2941.5055096666674
DRA24,OUT045,1810.8284143333353
FDF38,OUT049,514.8797850000003
FDX48,OUT013,2572.0508703333307
FDS58,OUT018,2618.3428346666688
FDC32,OUT046,1201.383945666668
NCQ29,OUT045,4053.458089666667
DRK39,OUT018,1167.804322666668
NCS38,OUT017,1760.242039999998
DRO47,OUT013,1859.1000240000014
DRG27,OUT027,1065.4009536666674
FDC57,OUT027,6229.16709733335
FDS55,OUT046,2222.333871999995
NCJ06,OUT018,2030.988500333328
FDO01,OUT019,227.8478566666675
NCM55,OUT045,2880.8688843333302
FDC52,OUT049,2526.4091706666613
FDQ15,OUT045,1318.3494703333279
NCT30,OUT027,1487.5381276666637
NCR42,OUT027,1125.850045333331
FDD28,OUT035,601.378301666667
FDQ34,OUT049,1557.3561350000048
FDZ12,OUT027,3180.0017276666836
DRE13,OUT019,213.21912100000105
NCN07,OUT019,282.1338596666656
FDM28,OUT035,3084.9809710000063
FDI10,OUT017,3002.9766043333243
FDQ25,OUT013,2717.567008666674
FDA38,OUT010,894.566660666659
DRI13,OUT049,3088.436473000001
FDY20,OUT027,2191.2365733333345
NCZ53,OUT035,3078.528259333331
NCM31,OUT013,2859.7885466666658
DRB01,OUT017,3119.416146999997
DRF37,OUT046,4534.51190566666
NCF42,OUT049,2627.201303666664
FDF16,OUT018,2285.06887699999
FDB41,OUT013,645.3555013333329
FDR34,OUT013,4285.559298666657
FDR15,OUT018,1985.3956260000036
NCV42,OUT019,297.3928860000003
FDW51,OUT035,3528.577988666671
FDU36,OUT017,1782.5951653333361
FDX60,OUT049,1246.1678730000049
FDY03,OUT035,1685.1986123333427
FDW55,OUT045,4337.85234033333
FDT01,OUT010,756.6539583333357
FDG58,OUT013,2283.4221316666635
FDK21,OUT017,4361.632496999998
NCS41,OUT019,452.21136000000143
FDS10,OUT045,3238.2647760000045
NCT53,OUT046,2359.3577313333444
FDJ28,OUT018,1932.837373999999
FDX44,OUT045,1317.8490106666661
FDT20,OUT018,420.3816813333316
FDO44,OUT017,1595.2667869999998
NCX17,OUT049,3676.7151596666686
FDY01,OUT017,2075.4006893333344
FDJ12,OUT027,5051.425709666655
DRK35,OUT018,514.8254113333323
FDD47,OUT019,415.19953800000025
NCM53,OUT035,1925.7887713333366
FDO45,OUT013,1408.6585823333319
NCM42,OUT010,240.4459023333336
FDE04,OUT046,2727.6638656666732
NCI30,OUT027,4804.221937333324
FDZ19,OUT013,2849.8326173333267
FDW57,OUT013,3061.6724226666583
FDA25,OUT013,1675.2415733333364
FDT22,OUT046,731.6920066666653
FDP51,OUT013,2533.2147563333424
FDD48,OUT027,2473.2250666666646
FDY39,OUT035,3262.4555093333374
FDO48,OUT010,755.234694666668
FDD23,OUT027,5699.738472666665
DRN35,OUT027,824.6321383333333
FDT01,OUT035,3193.886986666662
FDC20,OUT010,199.89535333333276
DRJ35,OUT035,1066.7747209999975
FDB32,OUT046,1393.8900286666671
FDL24,OUT046,3273.658704000004
NCV42,OUT035,1545.940993999998
FDZ46,OUT046,1875.0215213333354
FDC15,OUT013,2388.527538999998
FDD08,OUT019,69.47622999999979
FDY50,OUT049,1183.3851523333374
FDD36,OUT013,2275.31490700001
FDG57,OUT027,1776.8648466666605
FDL21,OUT018,511.06364133333517
FDN16,OUT027,3317.9765713333445
FDJ09,OUT027,972.8958113333344
FDS01,OUT010,489.08447366666826
FDV33,OUT017,3692.4901810000006
DRE12,OUT017,1534.1674306666675
FDR07,OUT013,1714.005559000002
FDP48,OUT010,425.32746566666884
NCB55,OUT035,840.8599036666675
FDQ08,OUT013,831.1481010000007
FDR34,OUT035,4586.7483543333265
FDO33,OUT046,1756.813170000004
FDP13,OUT045,627.8094520000003
FDX12,OUT049,4901.348841333344
NCT06,OUT049,2796.1613696666645
FDR16,OUT019,579.3325539999976
FDE36,OUT046,3250.61425633334
FDZ36,OUT049,3456.0135563333397
FDV13,OUT045,1420.0215689999961
NCZ17,OUT035,635.5682413333343
FDU56,OUT045,2728.9943559999942
FDM09,OUT035,2915.8566743333317
FDV02,OUT017,2653.100923666669
FDS34,OUT018,1441.2361763333374
FDA11,OUT049,1283.3494740000071
FDP09,OUT017,4634.377466999992
FDB29,OUT027,2583.1220146666706
FDT19,OUT017,3239.0726133333374
DRH15,OUT017,741.307268333335
FDY38,OUT046,3761.9198050000005
FDF14,OUT027,3159.5317066666785
FDN48,OUT010,262.3340773333332
FDQ12,OUT013,3366.026247666649
NCJ43,OUT045,3007.3919680000004
FDE17,OUT019,305.3824859999997
FDB05,OUT035,4391.341602666656
FDH10,OUT045,1472.7163099999916
NCR06,OUT017,664.4606323333323
FDU32,OUT018,1709.3493976666612
FDD56,OUT049,2936.195754666674
FDO36,OUT018,3055.0055453333425
FDH16,OUT010,225.164682666667
FDX10,OUT018,381.2581636666667
FDZ37,OUT017,1548.992577333335
FDU31,OUT010,566.5281103333347
DRC49,OUT049,2316.728776666669
FDL15,OUT045,3123.204549000004
FDN32,OUT019,413.86127999999985
DRH59,OUT027,1724.3609683333277
NCU29,OUT049,2355.722463333339
FDR37,OUT019,388.728439666667
FDS14,OUT018,2354.052414999993
FDU02,OUT027,6216.681127999993
FDJ08,OUT035,3329.895501000001
NCZ06,OUT045,3732.8221256666693
FDO31,OUT049,1111.034885666669
FDH31,OUT018,1483.0151263333332
FDS58,OUT017,2539.989271333332
NCA53,OUT027,1626.6980953333332
FDF50,OUT046,2985.6735720000092
NCW42,OUT049,3338.4255086666667
NCQ17,OUT045,2428.4622230000027
FDK51,OUT018,4723.28950866667
NCW41,OUT010,368.8520903333338
NCR29,OUT017,819.9404676666643
FDB08,OUT019,391.11089399999975
FDA40,OUT027,2593.185581666668
FDL14,OUT018,2563.3854833333294
FDB47,OUT046,3872.387121666661
FDO03,OUT035,4172.597451333317
DRK13,OUT019,571.1232399999996
FDX13,OUT010,545.1148726666677
FDF52,OUT046,3003.6856813333407
FDT11,OUT013,2974.5957696666724
FDB08,OUT013,2258.580023999988
FDQ28,OUT018,2206.055062000002
FDD29,OUT045,5311.962126999994
NCQ29,OUT027,5588.266907666712
NCO02,OUT013,815.4374403333333
FDR56,OUT010,507.2020013333346
NCM54,OUT049,2185.994507999997
FDP51,OUT035,2042.8230953333345
FDT38,OUT013,1011.2769619999995
FDZ20,OUT018,3451.166532333338
FDJ53,OUT013,1700.2889693333336
FDX13,OUT049,4824.806254000006
FDP58,OUT035,3795.2819333333337
NCK31,OUT019,163.10990333333285
FDA35,OUT018,1594.4711559999992
FDV37,OUT018,2610.757153333327
